Port Name,State,Port Code,Border,Date,Measure,Value
Jackman,ME,104,US-Canada Border,3/1/2018 00:00,Pedestrians,3
Brownsville,TX,2301,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,12780
Calais,ME,115,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,82511
Sarles,ND,3409,US-Canada Border,3/1/2018 00:00,Bus Passengers,27
Fort Kent,ME,110,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,12820
Sweetgrass,MT,3310,US-Canada Border,3/1/2018 00:00,Personal Vehicles,14097
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,627462
Rio Grande City,TX,2307,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,822
Laurier,WA,3016,US-Canada Border,3/1/2018 00:00,Bus Passengers,53
Richford,VT,203,US-Canada Border,3/1/2018 00:00,Trucks,475
Madawaska,ME,109,US-Canada Border,3/1/2018 00:00,Truck Containers Full,33
Blaine,WA,3004,US-Canada Border,3/1/2018 00:00,Train Passengers,5356
Point Roberts,WA,3017,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,1110
San Luis,AZ,2608,US-Mexico Border,3/1/2018 00:00,Pedestrians,262804
Detroit,MI,3801,US-Canada Border,3/1/2018 00:00,Rail Containers Full,8299
Dunseith,ND,3422,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,6675
Roosville,MT,3318,US-Canada Border,3/1/2018 00:00,Personal Vehicles,9878
Antler,ND,3413,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1094
Turner,MT,3306,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1090
Otay Mesa,CA,2506,US-Mexico Border,3/1/2018 00:00,Train Passengers,34
Van Buren,ME,108,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,809
Warroad,MN,3423,US-Canada Border,3/1/2018 00:00,Bus Passengers,263
Danville,WA,3012,US-Canada Border,3/1/2018 00:00,Truck Containers Full,7
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Train Passengers,42
Tecate,CA,2505,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,2212
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Bus Passengers,16145
Del Bonita,MT,3322,US-Canada Border,3/1/2018 00:00,Trucks,62
Richford,VT,203,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,18387
Brownsville,TX,2301,US-Mexico Border,3/1/2018 00:00,Rail Containers Empty,5921
Sweetgrass,MT,3310,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,1718
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,3800
Danville,WA,3012,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,66
Del Rio,TX,2302,US-Mexico Border,3/1/2018 00:00,Pedestrians,15229
Richford,VT,203,US-Canada Border,3/1/2018 00:00,Personal Vehicles,8687
Westhope,ND,3419,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1367
Highgate Springs-Alburg,VT,212,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,171
Danville,WA,3012,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,4266
Grand Portage,MN,3613,US-Canada Border,3/1/2018 00:00,Trucks,1207
Westhope,ND,3419,US-Canada Border,3/1/2018 00:00,Trucks,843
Progreso,TX,2309,US-Mexico Border,3/1/2018 00:00,Trucks,5441
Vanceboro,ME,105,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,934
Piegan,MT,3316,US-Canada Border,3/1/2018 00:00,Trucks,130
Trout River,NY,715,US-Canada Border,3/1/2018 00:00,Train Passengers,110
Morgan,MT,3319,US-Canada Border,3/1/2018 00:00,Truck Containers Full,12
Douglas,AZ,2601,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,155297
Houlton,ME,106,US-Canada Border,3/1/2018 00:00,Bus Passengers,691
Portal,ND,3403,US-Canada Border,3/1/2018 00:00,Buses,9
Jackman,ME,104,US-Canada Border,3/1/2018 00:00,Trains,21
Port Angeles,WA,3007,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,4
Willow Creek,MT,3325,US-Canada Border,3/1/2018 00:00,Personal Vehicles,190
Lancaster,MN,3430,US-Canada Border,3/1/2018 00:00,Personal Vehicles,1658
Walhalla,ND,3407,US-Canada Border,3/1/2018 00:00,Personal Vehicles,2533
Fort Kent,ME,110,US-Canada Border,3/1/2018 00:00,Pedestrians,92
Laredo,TX,2304,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,52347
Westhope,ND,3419,US-Canada Border,3/1/2018 00:00,Truck Containers Full,617
Noonan,ND,3420,US-Canada Border,3/1/2018 00:00,Personal Vehicles,1708
Skagway,AK,3103,US-Canada Border,3/1/2018 00:00,Trucks,274
Neche,ND,3404,US-Canada Border,3/1/2018 00:00,Trucks,367
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Pedestrians,3381
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,18310
Porthill,ID,3308,US-Canada Border,3/1/2018 00:00,Personal Vehicles,10034
Eastport,ME,103,US-Canada Border,3/1/2018 00:00,Truck Containers Full,74
Laurier,WA,3016,US-Canada Border,3/1/2018 00:00,Truck Containers Full,125
Jackman,ME,104,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,5925
Jackman,ME,104,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,13339
Morgan,MT,3319,US-Canada Border,3/1/2018 00:00,Trucks,43
Blaine,WA,3004,US-Canada Border,3/1/2018 00:00,Trucks,30406
Frontier,WA,3020,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,1625
Hidalgo,TX,2305,US-Mexico Border,3/1/2018 00:00,Pedestrians,199042
Andrade,CA,2502,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,52021
Sarles,ND,3409,US-Canada Border,3/1/2018 00:00,Personal Vehicles,249
Progreso,TX,2309,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,4352
International Falls-Ranier,MN,3604,US-Canada Border,3/1/2018 00:00,Pedestrians,624
Fortuna,ND,3417,US-Canada Border,3/1/2018 00:00,Truck Containers Full,262
Carbury,ND,3421,US-Canada Border,3/1/2018 00:00,Bus Passengers,79
Hannah,ND,3408,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,125
International Falls-Ranier,MN,3604,US-Canada Border,3/1/2018 00:00,Buses,12
Champlain-Rouses Point,NY,712,US-Canada Border,3/1/2018 00:00,Truck Containers Full,22449
Roma,TX,2310,US-Mexico Border,3/1/2018 00:00,Buses,31
Ogdensburg,NY,701,US-Canada Border,3/1/2018 00:00,Truck Containers Full,2644
Columbus,NM,2406,US-Mexico Border,3/1/2018 00:00,Buses,121
Northgate,ND,3406,US-Canada Border,3/1/2018 00:00,Personal Vehicles,803
Hansboro,ND,3415,US-Canada Border,3/1/2018 00:00,Trucks,9
Sault Sainte Marie,MI,3803,US-Canada Border,3/1/2018 00:00,Trucks,3787
Laurier,WA,3016,US-Canada Border,3/1/2018 00:00,Rail Containers Full,348
St. John,ND,3405,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1494
Turner,MT,3306,US-Canada Border,3/1/2018 00:00,Bus Passengers,75
Van Buren,ME,108,US-Canada Border,3/1/2018 00:00,Truck Containers Full,727
Frontier,WA,3020,US-Canada Border,3/1/2018 00:00,Pedestrians,1
Vanceboro,ME,105,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,2476
Ambrose,ND,3410,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,87
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Personal Vehicles,379233
Naco,AZ,2603,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,48437
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,143957
Warroad,MN,3423,US-Canada Border,3/1/2018 00:00,Buses,45
Cross Border Xpress,CA,2582,US-Mexico Border,3/1/2018 00:00,Pedestrians,99387
Tornillo-Fabens,TX,2404,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,32620
Richford,VT,203,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,329
Douglas,AZ,2601,US-Mexico Border,3/1/2018 00:00,Buses,200
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Pedestrians,639385
Vanceboro,ME,105,US-Canada Border,3/1/2018 00:00,Pedestrians,12
Port Huron,MI,3802,US-Canada Border,3/1/2018 00:00,Trains,274
Otay Mesa,CA,2506,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,14709
Champlain-Rouses Point,NY,712,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,162375
Oroville,WA,3019,US-Canada Border,3/1/2018 00:00,Pedestrians,12
Detroit,MI,3801,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,3837
Wildhorse,MT,3323,US-Canada Border,3/1/2018 00:00,Personal Vehicles,672
Metaline Falls,WA,3025,US-Canada Border,3/1/2018 00:00,Bus Passengers,190
Portal,ND,3403,US-Canada Border,3/1/2018 00:00,Bus Passengers,353
Sault Sainte Marie,MI,3803,US-Canada Border,3/1/2018 00:00,Buses,46
Northgate,ND,3406,US-Canada Border,3/1/2018 00:00,Truck Containers Full,342
San Luis,AZ,2608,US-Mexico Border,3/1/2018 00:00,Buses,19
Roma,TX,2310,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,50
Progreso,TX,2309,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,269407
Trout River,NY,715,US-Canada Border,3/1/2018 00:00,Truck Containers Full,583
Columbus,NM,2406,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,29894
Maida,ND,3416,US-Canada Border,3/1/2018 00:00,Personal Vehicles,366
Boundary,WA,3015,US-Canada Border,3/1/2018 00:00,Trucks,40
Columbus,NM,2406,US-Mexico Border,3/1/2018 00:00,Bus Passengers,1452
Brownsville,TX,2301,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,891765
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Rail Containers Empty,3748
Calexico,CA,2503,US-Mexico Border,3/1/2018 00:00,Pedestrians,382354
St. John,ND,3405,US-Canada Border,3/1/2018 00:00,Personal Vehicles,753
Eagle Pass,TX,2303,US-Mexico Border,3/1/2018 00:00,Trains,302
Port Huron,MI,3802,US-Canada Border,3/1/2018 00:00,Personal Vehicles,116327
Tecate,CA,2505,US-Mexico Border,3/1/2018 00:00,Trucks,4930
Ogdensburg,NY,701,US-Canada Border,3/1/2018 00:00,Personal Vehicles,23068
Calexico East,CA,2507,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,322581
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Rail Containers Full,8717
Norton,VT,211,US-Canada Border,3/1/2018 00:00,Train Passengers,30
Hansboro,ND,3415,US-Canada Border,3/1/2018 00:00,Personal Vehicles,497
Limestone,ME,118,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,41
Fort Kent,ME,110,US-Canada Border,3/1/2018 00:00,Personal Vehicles,9034
Ketchikan,AK,3102,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,203
Pembina,ND,3401,US-Canada Border,3/1/2018 00:00,Personal Vehicles,22732
Derby Line,VT,209,US-Canada Border,3/1/2018 00:00,Truck Containers Full,6053
Douglas,AZ,2601,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,1707
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,820283
Fort Kent,ME,110,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,1526
Ferry,WA,3013,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1186
Del Bonita,MT,3322,US-Canada Border,3/1/2018 00:00,Truck Containers Full,30
Turner,MT,3306,US-Canada Border,3/1/2018 00:00,Truck Containers Full,4
Portal,ND,3403,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,7380
Laredo,TX,2304,US-Mexico Border,3/1/2018 00:00,Buses,3115
Grand Portage,MN,3613,US-Canada Border,3/1/2018 00:00,Personal Vehicles,16006
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Trucks,67892
Limestone,ME,118,US-Canada Border,3/1/2018 00:00,Personal Vehicles,1267
Calais,ME,115,US-Canada Border,3/1/2018 00:00,Pedestrians,775
Grand Portage,MN,3613,US-Canada Border,3/1/2018 00:00,Bus Passengers,973
Detroit,MI,3801,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,47506
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Bus Passengers,620
Hidalgo,TX,2305,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,42080
Otay Mesa,CA,2506,US-Mexico Border,3/1/2018 00:00,Pedestrians,264442
Point Roberts,WA,3017,US-Canada Border,3/1/2018 00:00,Personal Vehicles,87071
Calais,ME,115,US-Canada Border,3/1/2018 00:00,Train Passengers,26
Derby Line,VT,209,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,1057
Laurier,WA,3016,US-Canada Border,3/1/2018 00:00,Buses,1
Roma,TX,2310,US-Mexico Border,3/1/2018 00:00,Pedestrians,25456
International Falls-Ranier,MN,3604,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,45763
Houlton,ME,106,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,2010
Derby Line,VT,209,US-Canada Border,3/1/2018 00:00,Personal Vehicles,34403
Sweetgrass,MT,3310,US-Canada Border,3/1/2018 00:00,Rail Containers Full,1835
Portal,ND,3403,US-Canada Border,3/1/2018 00:00,Rail Containers Full,18118
Champlain-Rouses Point,NY,712,US-Canada Border,3/1/2018 00:00,Buses,736
Roseau,MN,3426,US-Canada Border,3/1/2018 00:00,Truck Containers Full,150
Highgate Springs-Alburg,VT,212,US-Canada Border,3/1/2018 00:00,Rail Containers Full,1140
Port Huron,MI,3802,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,234268
Roma,TX,2310,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,69375
Sasabe,AZ,2606,US-Mexico Border,3/1/2018 00:00,Pedestrians,55
Laurier,WA,3016,US-Canada Border,3/1/2018 00:00,Personal Vehicles,3047
Boundary,WA,3015,US-Canada Border,3/1/2018 00:00,Train Passengers,50
Columbus,NM,2406,US-Mexico Border,3/1/2018 00:00,Pedestrians,24784
Point Roberts,WA,3017,US-Canada Border,3/1/2018 00:00,Buses,44
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Trains,102
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Pedestrians,335638
Hidalgo,TX,2305,US-Mexico Border,3/1/2018 00:00,Buses,1700
Sasabe,AZ,2606,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,3855
Skagway,AK,3103,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,140
Calexico East,CA,2507,US-Mexico Border,3/1/2018 00:00,Bus Passengers,9400
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,31999
Presidio,TX,2403,US-Mexico Border,3/1/2018 00:00,Bus Passengers,187
Boundary,WA,3015,US-Canada Border,3/1/2018 00:00,Personal Vehicles,2564
Nighthawk,WA,3011,US-Canada Border,3/1/2018 00:00,Personal Vehicles,273
Calexico East,CA,2507,US-Mexico Border,3/1/2018 00:00,Buses,235
Ogdensburg,NY,701,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,44588
Lynden,WA,3023,US-Canada Border,3/1/2018 00:00,Trucks,4742
Laredo,TX,2304,US-Mexico Border,3/1/2018 00:00,Rail Containers Empty,15612
Norton,VT,211,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,268
Trout River,NY,715,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,17639
Naco,AZ,2603,US-Mexico Border,3/1/2018 00:00,Pedestrians,12728
Hidalgo,TX,2305,US-Mexico Border,3/1/2018 00:00,Bus Passengers,22015
Otay Mesa,CA,2506,US-Mexico Border,3/1/2018 00:00,Rail Containers Empty,268
Madawaska,ME,109,US-Canada Border,3/1/2018 00:00,Personal Vehicles,30321
Ketchikan,AK,3102,US-Canada Border,3/1/2018 00:00,Pedestrians,27
Calexico East,CA,2507,US-Mexico Border,3/1/2018 00:00,Pedestrians,29569
Port Angeles,WA,3007,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,9033
Pembina,ND,3401,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,55828
Brownsville,TX,2301,US-Mexico Border,3/1/2018 00:00,Rail Containers Full,931
International Falls-Ranier,MN,3604,US-Canada Border,3/1/2018 00:00,Bus Passengers,277
Turner,MT,3306,US-Canada Border,3/1/2018 00:00,Trucks,13
Roosville,MT,3318,US-Canada Border,3/1/2018 00:00,Truck Containers Full,409
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Truck Containers Full,10746
Eagle Pass,TX,2303,US-Mexico Border,3/1/2018 00:00,Bus Passengers,4147
Sarles,ND,3409,US-Canada Border,3/1/2018 00:00,Trucks,65
Ogdensburg,NY,701,US-Canada Border,3/1/2018 00:00,Buses,3
Hidalgo,TX,2305,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,14065
Alexandria Bay,NY,708,US-Canada Border,3/1/2018 00:00,Personal Vehicles,39830
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,5778
Oroville,WA,3019,US-Canada Border,3/1/2018 00:00,Trucks,2419
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Trains,65
International Falls-Ranier,MN,3604,US-Canada Border,3/1/2018 00:00,Personal Vehicles,26695
Pembina,ND,3401,US-Canada Border,3/1/2018 00:00,Trains,108
Lukeville,AZ,2602,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,112729
Otay Mesa,CA,2506,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,60235
Calexico East,CA,2507,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,587499
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Train Passengers,1336
Baudette,MN,3424,US-Canada Border,3/1/2018 00:00,Buses,6
Algonac,MI,3814,US-Canada Border,3/1/2018 00:00,Personal Vehicles,3274
Del Rio,TX,2302,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,141168
Fort Fairfield,ME,107,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,12498
Wildhorse,MT,3323,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1483
Sarles,ND,3409,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,547
Morgan,MT,3319,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,604
Boundary,WA,3015,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,40
Skagway,AK,3103,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,2916
Massena,NY,704,US-Canada Border,3/1/2018 00:00,Personal Vehicles,71613
Nogales,AZ,2604,US-Mexico Border,3/1/2018 00:00,Train Passengers,260
Alexandria Bay,NY,708,US-Canada Border,3/1/2018 00:00,Buses,74
Calexico East,CA,2507,US-Mexico Border,3/1/2018 00:00,Rail Containers Full,23
Del Bonita,MT,3322,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,46
Lukeville,AZ,2602,US-Mexico Border,3/1/2018 00:00,Buses,55
Massena,NY,704,US-Canada Border,3/1/2018 00:00,Pedestrians,17
Roosville,MT,3318,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,20756
Sherwood,ND,3414,US-Canada Border,3/1/2018 00:00,Truck Containers Full,241
Nighthawk,WA,3011,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,540
Sarles,ND,3409,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,29
Van Buren,ME,108,US-Canada Border,3/1/2018 00:00,Train Passengers,52
Naco,AZ,2603,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,152
Hansboro,ND,3415,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1030
Ambrose,ND,3410,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,1
Massena,NY,704,US-Canada Border,3/1/2018 00:00,Trucks,2114
Whitlash,MT,3321,US-Canada Border,3/1/2018 00:00,Personal Vehicles,32
Presidio,TX,2403,US-Mexico Border,3/1/2018 00:00,Pedestrians,24958
Beecher Falls,VT,206,US-Canada Border,3/1/2018 00:00,Truck Containers Full,31
Champlain-Rouses Point,NY,712,US-Canada Border,3/1/2018 00:00,Pedestrians,283
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Buses,1428
Andrade,CA,2502,US-Mexico Border,3/1/2018 00:00,Pedestrians,130116
Naco,AZ,2603,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,119
Van Buren,ME,108,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,340
Houlton,ME,106,US-Canada Border,3/1/2018 00:00,Truck Containers Full,6008
Walhalla,ND,3407,US-Canada Border,3/1/2018 00:00,Trucks,462
Laredo,TX,2304,US-Mexico Border,3/1/2018 00:00,Bus Passengers,67119
Ambrose,ND,3410,US-Canada Border,3/1/2018 00:00,Personal Vehicles,49
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Truck Containers Empty,23434
Sarles,ND,3409,US-Canada Border,3/1/2018 00:00,Buses,4
Vanceboro,ME,105,US-Canada Border,3/1/2018 00:00,Trains,24
Opheim,MT,3317,US-Canada Border,3/1/2018 00:00,Trucks,13
Eastport,ID,3302,US-Canada Border,3/1/2018 00:00,Bus Passengers,185
Carbury,ND,3421,US-Canada Border,3/1/2018 00:00,Trucks,121
Eagle Pass,TX,2303,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,222756
Alcan,AK,3104,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,3279
Lukeville,AZ,2602,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,43260
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Truck Containers Full,44536
Bridgewater,ME,127,US-Canada Border,3/1/2018 00:00,Trucks,520
Presidio,TX,2403,US-Mexico Border,3/1/2018 00:00,Personal Vehicles,61824
Richford,VT,203,US-Canada Border,3/1/2018 00:00,Truck Containers Full,146
Sumas,WA,3009,US-Canada Border,3/1/2018 00:00,Personal Vehicles,81409
Champlain-Rouses Point,NY,712,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,3918
Bridgewater,ME,127,US-Canada Border,3/1/2018 00:00,Truck Containers Full,47
Sweetgrass,MT,3310,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,654
Portal,ND,3403,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,8765
Northgate,ND,3406,US-Canada Border,3/1/2018 00:00,Trains,16
Sault Sainte Marie,MI,3803,US-Canada Border,3/1/2018 00:00,Rail Containers Empty,2134
Grand Portage,MN,3613,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,33128
Norton,VT,211,US-Canada Border,3/1/2018 00:00,Truck Containers Empty,303
Jackman,ME,104,US-Canada Border,3/1/2018 00:00,Trucks,7819
Fort Kent,ME,110,US-Canada Border,3/1/2018 00:00,Truck Containers Full,144
Antler,ND,3413,US-Canada Border,3/1/2018 00:00,Personal Vehicles,533
Port Angeles,WA,3007,US-Canada Border,3/1/2018 00:00,Bus Passengers,19
Eastport,ID,3302,US-Canada Border,3/1/2018 00:00,Personal Vehicles,5165
San Ysidro,CA,2504,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,2153400
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Trucks,81247
Dunseith,ND,3422,US-Canada Border,3/1/2018 00:00,Personal Vehicles,3107
Calais,ME,115,US-Canada Border,3/1/2018 00:00,Bus Passengers,47
San Luis,AZ,2608,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,524744
Brownsville,TX,2301,US-Mexico Border,3/1/2018 00:00,Bus Passengers,4389
Santa Teresa,NM,2408,US-Mexico Border,3/1/2018 00:00,Personal Vehicle Passengers,113797
Dalton Cache,AK,3106,US-Canada Border,3/1/2018 00:00,Trucks,156
Buffalo-Niagara Falls,NY,901,US-Canada Border,3/1/2018 00:00,Truck Containers Full,64298
Dalton Cache,AK,3106,US-Canada Border,3/1/2018 00:00,Personal Vehicle Passengers,1158
El Paso,TX,2402,US-Mexico Border,3/1/2018 00:00,Rail Containers Full,4183
